session_id,user_id,user_type,device_type,region,num_events,session_start_time,session_end_time,session_length_sec,viewed_3d_flag,viewed_specs_flag,viewed_pricing_flag,application_intent_flag,dropoff_stage
S01371,U0315,new,mobile,East,7,2026-03-01 07:06:05,2026-03-01 07:08:53,167,1,0,1,0,pricing
S01372,U0133,new,desktop,West,7,2026-03-06 05:39:05,2026-03-06 05:41:46,161,0,1,1,0,pricing
S01373,U0076,new,mobile,South,6,2026-03-04 09:18:14,2026-03-04 09:20:16,122,0,1,0,0,product_detail
S01374,U0025,new,mobile,East,4,2026-03-12 12:28:55,2026-03-12 12:30:05,69,0,0,0,0,browse
S01375,U0555,returning,mobile,West,4,2026-03-19 08:28:06,2026-03-19 08:28:47,40,0,0,0,0,browse
S01376,U0605,new,mobile,East,4,2026-03-16 12:07:53,2026-03-16 12:08:59,66,0,0,0,0,browse
S01377,U0406,new,mobile,South,3,2026-03-12 05:12:15,2026-03-12 05:13:07,51,0,0,0,0,entry
S01378,U0666,new,desktop,East,5,2026-03-05 12:21:23,2026-03-05 12:23:27,124,0,0,0,0,product_detail
S01379,U0718,new,mobile,West,4,2026-03-20 23:18:55,2026-03-20 23:20:22,86,0,0,0,0,browse
S01380,U0398,new,desktop,South,7,2026-03-14 13:48:17,2026-03-14 13:49:50,92,1,1,0,0,product_detail
S01381,U0710,returning,mobile,South,4,2026-03-16 13:09:01,2026-03-16 13:10:30,89,0,0,0,0,browse
S01382,U0287,new,desktop,West,6,2026-03-17 03:55:21,2026-03-17 03:57:48,147,1,0,0,0,product_detail
S01383,U0433,returning,mobile,North,6,2026-03-01 16:34:08,2026-03-01 16:36:05,117,0,0,1,0,pricing
S01384,U0766,new,mobile,South,6,2026-03-15 02:29:43,2026-03-15 02:32:32,169,0,0,1,0,pricing
S01385,U0346,new,mobile,West,3,2026-03-17 20:25:37,2026-03-17 20:26:15,37,0,0,0,0,entry
S01386,U0759,returning,mobile,East,7,2026-03-18 18:58:42,2026-03-18 19:00:49,126,1,1,0,0,product_detail
S01387,U0657,new,desktop,East,3,2026-03-08 18:13:39,2026-03-08 18:14:24,44,0,0,0,0,entry
S01388,U0164,new,desktop,North,4,2026-03-04 23:08:03,2026-03-04 23:08:58,54,0,0,0,0,browse
S01389,U0634,new,mobile,South,4,2026-03-16 10:38:26,2026-03-16 10:39:21,55,0,0,0,0,browse
S01390,U0107,new,mobile,North,4,2026-03-13 20:31:17,2026-03-13 20:32:45,88,0,0,0,0,browse
S01391,U0362,returning,mobile,South,4,2026-03-19 14:29:06,2026-03-19 14:30:15,68,0,0,0,0,browse
S01392,U0671,new,desktop,East,4,2026-03-19 06:26:16,2026-03-19 06:27:32,76,0,0,0,0,browse
S01393,U0495,new,mobile,West,3,2026-03-17 15:01:20,2026-03-17 15:02:04,44,0,0,0,0,entry
S01394,U0223,new,mobile,South,5,2026-03-03 07:49:37,2026-03-03 07:51:35,118,0,0,0,0,product_detail
S01395,U0406,new,mobile,South,3,2026-03-04 07:46:43,2026-03-04 07:47:42,59,0,0,0,0,entry
S01396,U0617,returning,mobile,North,7,2026-03-19 21:41:18,2026-03-19 21:43:29,131,0,0,1,1,application
S01397,U0085,returning,desktop,North,6,2026-03-13 05:14:30,2026-03-13 05:17:03,153,0,1,0,0,product_detail
S01398,U0714,new,desktop,East,6,2026-03-18 07:05:19,2026-03-18 07:07:20,121,0,1,0,0,product_detail
S01399,U0531,returning,mobile,West,3,2026-03-20 21:00:41,2026-03-20 21:00:58,16,0,0,0,0,entry
S01400,U0617,returning,mobile,North,7,2026-03-09 10:50:49,2026-03-09 10:53:42,173,0,1,0,1,application
S01401,U0361,returning,mobile,South,3,2026-03-05 04:19:04,2026-03-05 04:19:32,27,0,0,0,0,entry
S01402,U0217,new,mobile,East,3,2026-03-06 09:31:58,2026-03-06 09:32:23,24,0,0,0,0,entry
S01403,U0228,new,mobile,South,4,2026-03-08 11:05:23,2026-03-08 11:06:04,41,0,0,0,0,browse
S01404,U0140,new,mobile,South,3,2026-03-11 07:28:00,2026-03-11 07:28:19,18,0,0,0,0,entry
S01405,U0309,new,mobile,South,6,2026-03-19 19:17:27,2026-03-19 19:19:04,97,0,1,0,0,product_detail
S01406,U0454,new,mobile,East,8,2026-03-20 05:59:17,2026-03-20 06:01:52,155,1,0,1,1,application
S01407,U0477,returning,mobile,West,4,2026-03-08 07:43:17,2026-03-08 07:43:42,25,0,0,0,0,browse
S01408,U0725,new,mobile,North,8,2026-03-05 23:39:17,2026-03-05 23:41:22,125,1,1,0,1,application
S01409,U0595,new,desktop,North,8,2026-03-15 01:43:46,2026-03-15 01:47:06,200,0,1,1,1,application
S01410,U0268,new,mobile,East,3,2026-03-02 15:48:33,2026-03-02 15:49:24,51,0,0,0,0,entry
S01411,U0022,new,mobile,South,7,2026-03-13 20:04:15,2026-03-13 20:06:06,111,1,1,0,0,product_detail
S01412,U0380,returning,desktop,East,8,2026-03-06 04:40:22,2026-03-06 04:43:37,194,1,1,1,0,pricing
S01413,U0238,returning,mobile,South,4,2026-03-09 14:41:56,2026-03-09 14:43:12,75,0,0,0,0,browse
S01414,U0207,new,desktop,North,6,2026-03-06 12:33:35,2026-03-06 12:35:24,108,0,1,0,0,product_detail
S01415,U0718,new,mobile,West,3,2026-03-13 14:45:47,2026-03-13 14:46:34,46,0,0,0,0,entry
S01416,U0181,returning,mobile,East,4,2026-03-18 02:32:07,2026-03-18 02:33:14,66,0,0,0,0,browse
S01417,U0291,returning,mobile,North,7,2026-03-08 23:08:27,2026-03-08 23:11:18,170,1,1,0,0,product_detail
S01418,U0630,new,mobile,South,4,2026-03-17 16:14:01,2026-03-17 16:15:30,89,0,0,0,0,browse
S01419,U0789,returning,mobile,North,3,2026-03-08 01:16:49,2026-03-08 01:17:36,47,0,0,0,0,entry
S01420,U0610,new,mobile,South,4,2026-03-20 11:27:11,2026-03-20 11:28:27,75,0,0,0,0,browse
S01421,U0787,new,mobile,West,3,2026-03-17 08:43:33,2026-03-17 08:44:18,44,0,0,0,0,entry
S01422,U0111,new,desktop,North,7,2026-03-11 15:11:14,2026-03-11 15:13:22,127,1,1,0,0,product_detail
S01423,U0269,new,mobile,West,6,2026-03-03 11:15:26,2026-03-03 11:16:56,89,0,1,0,0,product_detail
S01424,U0239,new,desktop,North,4,2026-03-15 10:35:23,2026-03-15 10:36:21,57,0,0,0,0,browse
S01425,U0116,new,mobile,South,3,2026-03-18 14:27:35,2026-03-18 14:28:31,55,0,0,0,0,entry
S01426,U0440,returning,mobile,East,4,2026-03-15 09:49:34,2026-03-15 09:51:09,95,0,0,0,0,browse
S01427,U0673,new,mobile,South,8,2026-03-12 13:11:20,2026-03-12 13:14:49,208,1,0,1,1,application
S01428,U0670,new,mobile,East,4,2026-03-03 23:10:51,2026-03-03 23:12:21,90,0,0,0,0,browse
S01429,U0297,new,desktop,South,6,2026-03-16 06:03:09,2026-03-16 06:03:51,42,0,0,1,0,pricing
S01430,U0591,new,mobile,East,3,2026-03-17 11:01:34,2026-03-17 11:01:54,20,0,0,0,0,entry
S01431,U0434,new,mobile,East,3,2026-03-15 16:11:44,2026-03-15 16:12:21,37,0,0,0,0,entry
S01432,U0538,new,desktop,North,5,2026-03-16 02:19:18,2026-03-16 02:20:56,97,0,0,0,0,product_detail
S01433,U0215,new,mobile,South,4,2026-03-20 05:47:58,2026-03-20 05:49:09,70,0,0,0,0,browse
S01434,U0717,new,mobile,North,3,2026-03-12 21:35:29,2026-03-12 21:36:25,56,0,0,0,0,entry
S01435,U0740,returning,desktop,East,3,2026-03-09 08:10:14,2026-03-09 08:11:30,76,0,0,0,0,entry
S01436,U0571,new,mobile,North,3,2026-03-19 13:02:30,2026-03-19 13:03:07,37,0,0,0,0,entry
S01437,U0291,returning,mobile,North,3,2026-03-10 07:28:50,2026-03-10 07:29:46,55,0,0,0,0,entry
S01438,U0459,new,desktop,West,3,2026-03-11 17:48:27,2026-03-11 17:49:06,38,0,0,0,0,entry
S01439,U0011,new,mobile,East,3,2026-03-05 07:02:01,2026-03-05 07:03:03,61,0,0,0,0,entry
S01440,U0718,new,mobile,West,3,2026-03-12 22:18:27,2026-03-12 22:19:10,42,0,0,0,0,entry
S01441,U0444,returning,desktop,West,6,2026-03-18 08:56:20,2026-03-18 08:58:49,148,0,0,1,0,pricing
S01442,U0375,new,mobile,North,7,2026-03-17 15:15:33,2026-03-17 15:18:52,199,0,0,1,1,application
S01443,U0689,new,mobile,West,7,2026-03-02 08:28:09,2026-03-02 08:31:25,196,1,0,1,0,pricing
S01444,U0028,new,mobile,East,3,2026-03-19 14:30:05,2026-03-19 14:30:51,45,0,0,0,0,entry
S01445,U0273,returning,mobile,West,6,2026-03-01 16:23:48,2026-03-01 16:25:40,111,1,0,0,0,product_detail
S01446,U0059,new,mobile,East,3,2026-03-01 15:40:13,2026-03-01 15:41:22,69,0,0,0,0,entry
S01447,U0169,new,mobile,North,3,2026-03-03 08:42:37,2026-03-03 08:43:34,57,0,0,0,0,entry
S01448,U0420,new,mobile,East,4,2026-03-10 23:57:58,2026-03-10 23:58:50,51,0,0,0,0,browse
S01449,U0143,returning,mobile,North,6,2026-03-06 16:40:38,2026-03-06 16:42:44,126,0,0,1,0,pricing
S01450,U0085,returning,desktop,North,8,2026-03-03 18:41:03,2026-03-03 18:43:28,145,1,1,1,0,pricing
S01451,U0160,new,mobile,East,3,2026-03-14 18:54:45,2026-03-14 18:55:51,66,0,0,0,0,entry
S01452,U0447,returning,desktop,South,6,2026-03-01 11:53:06,2026-03-01 11:55:18,132,1,0,0,0,product_detail
S01453,U0745,returning,mobile,South,5,2026-03-10 11:22:00,2026-03-10 11:23:49,108,0,0,0,0,product_detail
S01454,U0380,returning,desktop,East,9,2026-03-17 18:27:26,2026-03-17 18:31:04,217,1,1,1,1,application
S01455,U0569,new,mobile,West,3,2026-03-11 13:58:59,2026-03-11 13:59:50,51,0,0,0,0,entry
S01456,U0442,new,mobile,South,4,2026-03-20 02:32:52,2026-03-20 02:33:55,62,0,0,0,0,browse
S01457,U0349,new,mobile,North,3,2026-03-07 10:27:50,2026-03-07 10:28:20,30,0,0,0,0,entry
S01458,U0534,new,mobile,South,7,2026-03-10 18:11:52,2026-03-10 18:14:34,162,0,0,1,1,application
S01459,U0767,returning,mobile,East,6,2026-03-07 15:14:47,2026-03-07 15:17:17,149,1,0,0,0,product_detail
S01460,U0451,returning,desktop,North,4,2026-03-09 10:19:35,2026-03-09 10:20:51,75,0,0,0,0,browse
S01461,U0097,returning,desktop,East,7,2026-03-20 12:26:15,2026-03-20 12:28:57,162,1,1,0,0,product_detail
S01462,U0014,returning,desktop,South,3,2026-03-07 02:22:20,2026-03-07 02:23:39,79,0,0,0,0,entry
S01463,U0068,new,mobile,West,3,2026-03-17 07:12:43,2026-03-17 07:13:37,53,0,0,0,0,entry
S01464,U0431,new,mobile,North,6,2026-03-16 05:44:44,2026-03-16 05:47:08,143,1,0,0,0,product_detail
S01465,U0169,new,mobile,North,3,2026-03-07 12:05:02,2026-03-07 12:06:24,81,0,0,0,0,entry
S01466,U0570,returning,mobile,South,3,2026-03-19 16:02:39,2026-03-19 16:03:50,70,0,0,0,0,entry
S01467,U0601,new,mobile,North,5,2026-03-02 10:53:00,2026-03-02 10:54:53,112,0,0,0,0,product_detail
S01468,U0570,returning,mobile,South,3,2026-03-06 20:01:40,2026-03-06 20:02:16,36,0,0,0,0,entry
S01469,U0018,new,desktop,South,3,2026-03-10 22:59:38,2026-03-10 23:00:10,31,0,0,0,0,entry
S01470,U0269,new,mobile,West,4,2026-03-05 22:34:52,2026-03-05 22:36:05,73,0,0,0,0,browse
S01471,U0121,returning,desktop,North,6,2026-03-04 21:32:49,2026-03-04 21:34:58,129,0,0,1,0,pricing
S01472,U0307,new,mobile,North,3,2026-03-04 15:21:33,2026-03-04 15:21:54,21,0,0,0,0,entry
S01473,U0722,new,desktop,North,7,2026-03-20 08:18:44,2026-03-20 08:21:56,192,1,1,0,0,product_detail
S01474,U0602,returning,mobile,North,7,2026-03-01 21:33:22,2026-03-01 21:34:50,88,1,0,1,0,pricing
S01475,U0585,new,mobile,East,3,2026-03-16 23:42:12,2026-03-16 23:43:06,53,0,0,0,0,entry
S01476,U0387,returning,mobile,West,4,2026-03-02 00:36:07,2026-03-02 00:36:54,46,0,0,0,0,browse
S01477,U0746,new,mobile,South,5,2026-03-08 14:51:46,2026-03-08 14:53:29,103,0,0,0,0,product_detail
S01478,U0524,new,mobile,East,4,2026-03-17 07:16:38,2026-03-17 07:17:28,50,0,0,0,0,browse
S01479,U0215,new,mobile,South,3,2026-03-03 17:12:19,2026-03-03 17:13:35,76,0,0,0,0,entry
S01480,U0470,new,mobile,East,6,2026-03-13 16:03:44,2026-03-13 16:06:06,141,1,0,0,0,product_detail
S01481,U0488,new,mobile,East,3,2026-03-15 13:25:16,2026-03-15 13:25:51,34,0,0,0,0,entry
S01482,U0210,returning,mobile,South,4,2026-03-15 04:23:40,2026-03-15 04:24:58,77,0,0,0,0,browse
S01483,U0421,new,desktop,South,7,2026-03-04 12:02:52,2026-03-04 12:04:57,125,1,0,0,1,application
S01484,U0176,new,mobile,North,7,2026-03-15 07:23:51,2026-03-15 07:26:13,141,0,1,1,0,pricing
S01485,U0760,new,desktop,East,7,2026-03-11 06:52:13,2026-03-11 06:54:41,148,0,1,1,0,pricing
S01486,U0111,new,desktop,North,3,2026-03-20 22:28:48,2026-03-20 22:29:16,28,0,0,0,0,entry
S01487,U0406,new,mobile,South,5,2026-03-15 16:54:45,2026-03-15 16:55:37,51,0,0,0,0,product_detail
S01488,U0510,new,mobile,East,3,2026-03-10 08:05:53,2026-03-10 08:07:00,66,0,0,0,0,entry
S01489,U0459,new,desktop,West,8,2026-03-20 17:10:12,2026-03-20 17:12:53,161,1,1,1,0,pricing
S01490,U0322,new,mobile,East,3,2026-03-08 07:16:48,2026-03-08 07:17:16,28,0,0,0,0,entry
S01491,U0642,new,mobile,East,6,2026-03-06 02:33:32,2026-03-06 02:36:11,158,0,1,0,0,product_detail
S01492,U0596,returning,desktop,West,6,2026-03-20 03:48:38,2026-03-20 03:50:23,105,0,0,1,0,pricing
S01493,U0545,new,mobile,South,3,2026-03-09 01:49:29,2026-03-09 01:50:10,40,0,0,0,0,entry
S01494,U0725,new,mobile,North,5,2026-03-17 22:53:43,2026-03-17 22:55:13,89,0,0,0,0,product_detail
S01495,U0728,new,mobile,East,3,2026-03-15 14:45:28,2026-03-15 14:46:31,63,0,0,0,0,entry
S01496,U0112,returning,desktop,West,7,2026-03-17 20:59:21,2026-03-17 21:02:02,160,0,1,1,0,pricing
S01497,U0518,new,mobile,South,8,2026-03-20 04:48:07,2026-03-20 04:51:00,172,1,1,1,0,pricing
S01498,U0792,new,mobile,West,7,2026-03-14 23:25:59,2026-03-14 23:28:14,134,1,1,0,0,product_detail
S01499,U0141,returning,mobile,East,3,2026-03-15 10:02:22,2026-03-15 10:03:16,54,0,0,0,0,entry
S01500,U0465,returning,mobile,West,7,2026-03-12 14:40:05,2026-03-12 14:42:19,133,0,0,1,1,application
S01501,U0784,returning,mobile,East,9,2026-03-03 01:09:57,2026-03-03 01:13:09,192,1,1,1,1,application
S01502,U0442,new,mobile,South,4,2026-03-14 13:22:02,2026-03-14 13:24:14,131,0,0,0,0,browse
S01503,U0608,new,desktop,South,3,2026-03-03 03:49:57,2026-03-03 03:50:46,49,0,0,0,0,entry
S01504,U0623,new,mobile,East,3,2026-03-18 00:30:51,2026-03-18 00:31:12,20,0,0,0,0,entry
S01505,U0150,returning,mobile,East,7,2026-03-16 00:00:48,2026-03-16 00:03:10,142,1,0,1,0,pricing
S01506,U0557,new,mobile,North,5,2026-03-14 18:26:34,2026-03-14 18:27:57,82,0,0,0,0,product_detail
S01507,U0743,returning,mobile,North,7,2026-03-17 08:24:22,2026-03-17 08:26:20,118,0,1,1,0,pricing
S01508,U0156,new,mobile,North,3,2026-03-19 02:50:04,2026-03-19 02:51:07,62,0,0,0,0,entry
S01509,U0671,new,desktop,East,4,2026-03-11 11:15:19,2026-03-11 11:16:35,75,0,0,0,0,browse
S01510,U0174,new,mobile,East,3,2026-03-18 15:20:17,2026-03-18 15:21:03,45,0,0,0,0,entry
S01511,U0162,new,desktop,South,7,2026-03-10 21:58:57,2026-03-10 22:00:59,121,1,0,1,0,pricing
S01512,U0057,new,mobile,West,7,2026-03-07 00:39:20,2026-03-07 00:41:59,159,1,0,0,1,application
S01513,U0408,new,mobile,South,3,2026-03-04 05:35:50,2026-03-04 05:36:43,52,0,0,0,0,entry
S01514,U0414,new,mobile,East,3,2026-03-18 07:32:53,2026-03-18 07:33:52,59,0,0,0,0,entry
S01515,U0414,new,mobile,East,7,2026-03-07 05:15:44,2026-03-07 05:17:20,96,0,1,1,0,pricing
S01516,U0354,new,mobile,South,6,2026-03-12 10:20:16,2026-03-12 10:22:16,119,1,0,0,0,product_detail
S01517,U0208,returning,mobile,East,3,2026-03-13 05:55:01,2026-03-13 05:56:12,70,0,0,0,0,entry
S01518,U0786,new,desktop,South,3,2026-03-10 13:55:39,2026-03-10 13:56:18,39,0,0,0,0,entry
S01519,U0403,new,mobile,West,3,2026-03-01 23:57:25,2026-03-01 23:58:21,56,0,0,0,0,entry
S01520,U0526,returning,mobile,East,5,2026-03-05 02:57:15,2026-03-05 02:59:24,128,0,0,0,0,product_detail
S01521,U0254,returning,mobile,South,5,2026-03-03 04:13:25,2026-03-03 04:15:10,104,0,0,0,0,product_detail
S01522,U0337,returning,mobile,North,8,2026-03-03 20:03:55,2026-03-03 20:06:31,155,1,1,1,0,pricing
S01523,U0134,returning,mobile,South,6,2026-03-07 09:20:04,2026-03-07 09:22:39,155,1,0,0,0,product_detail
S01524,U0779,returning,mobile,East,7,2026-03-08 15:49:01,2026-03-08 15:51:51,170,1,1,0,0,product_detail
S01525,U0574,new,mobile,East,7,2026-03-04 14:34:40,2026-03-04 14:36:20,100,0,1,1,0,pricing
S01526,U0228,new,mobile,South,4,2026-03-18 03:15:11,2026-03-18 03:16:26,74,0,0,0,0,browse
S01527,U0446,new,desktop,North,5,2026-03-01 23:45:46,2026-03-01 23:47:58,132,0,0,0,0,product_detail
S01528,U0062,new,desktop,North,4,2026-03-12 23:11:11,2026-03-12 23:11:46,35,0,0,0,0,browse
S01529,U0438,returning,mobile,South,6,2026-03-03 06:30:47,2026-03-03 06:32:31,103,1,0,0,0,product_detail
S01530,U0289,returning,desktop,South,5,2026-03-14 16:06:55,2026-03-14 16:08:38,103,0,0,0,0,product_detail
S01531,U0432,returning,mobile,North,4,2026-03-19 14:43:16,2026-03-19 14:44:41,84,0,0,0,0,browse
S01532,U0185,new,desktop,North,7,2026-03-06 23:23:49,2026-03-06 23:25:37,108,1,0,1,0,pricing
S01533,U0173,returning,mobile,North,6,2026-03-10 01:36:48,2026-03-10 01:38:21,93,0,1,0,0,product_detail
S01534,U0469,new,desktop,South,3,2026-03-12 04:06:18,2026-03-12 04:07:25,66,0,0,0,0,entry
S01535,U0634,new,mobile,South,4,2026-03-07 12:53:21,2026-03-07 12:54:32,70,0,0,0,0,browse
S01536,U0623,new,mobile,East,6,2026-03-16 22:14:54,2026-03-16 22:17:25,150,1,0,0,0,product_detail
S01537,U0742,returning,desktop,South,8,2026-03-02 04:21:34,2026-03-02 04:24:41,186,1,1,0,1,application
S01538,U0555,returning,mobile,West,7,2026-03-03 05:54:53,2026-03-03 05:56:54,120,0,0,1,1,application
S01539,U0522,new,mobile,East,3,2026-03-06 01:17:54,2026-03-06 01:18:36,42,0,0,0,0,entry
S01540,U0323,new,mobile,North,3,2026-03-07 21:59:13,2026-03-07 22:00:43,89,0,0,0,0,entry
S01541,U0048,new,mobile,East,5,2026-03-03 22:15:20,2026-03-03 22:17:12,111,0,0,0,0,product_detail
S01542,U0668,returning,mobile,South,4,2026-03-04 04:28:48,2026-03-04 04:29:51,63,0,0,0,0,browse
S01543,U0646,new,desktop,North,7,2026-03-05 20:26:00,2026-03-05 20:29:10,190,0,1,1,0,pricing
S01544,U0339,new,desktop,North,8,2026-03-11 06:27:23,2026-03-11 06:30:43,199,1,1,1,0,pricing
S01545,U0146,new,desktop,North,4,2026-03-03 06:08:44,2026-03-03 06:09:51,66,0,0,0,0,browse
S01546,U0352,returning,mobile,West,3,2026-03-17 10:03:17,2026-03-17 10:04:20,62,0,0,0,0,entry
S01547,U0605,new,mobile,East,3,2026-03-13 00:32:46,2026-03-13 00:34:07,81,0,0,0,0,entry
S01548,U0550,new,desktop,South,4,2026-03-13 17:38:49,2026-03-13 17:39:53,63,0,0,0,0,browse
S01549,U0183,new,mobile,East,5,2026-03-02 22:07:39,2026-03-02 22:09:01,81,0,0,0,0,product_detail
S01550,U0609,returning,mobile,West,3,2026-03-07 00:51:04,2026-03-07 00:52:12,67,0,0,0,0,entry
S01551,U0227,new,desktop,West,5,2026-03-14 19:11:45,2026-03-14 19:12:45,59,0,0,0,0,product_detail
S01552,U0417,returning,desktop,East,4,2026-03-03 14:42:01,2026-03-03 14:43:38,96,0,0,0,0,browse
S01553,U0357,returning,desktop,East,8,2026-03-12 06:40:55,2026-03-12 06:44:07,192,1,1,1,0,pricing
S01554,U0195,new,desktop,South,6,2026-03-03 18:22:20,2026-03-03 18:23:58,97,1,0,0,0,product_detail
S01555,U0180,returning,desktop,East,3,2026-03-11 02:29:02,2026-03-11 02:29:49,46,0,0,0,0,entry
S01556,U0674,new,mobile,West,3,2026-03-18 13:48:56,2026-03-18 13:50:01,65,0,0,0,0,entry
S01557,U0728,new,mobile,East,3,2026-03-20 14:35:50,2026-03-20 14:36:35,44,0,0,0,0,entry
S01558,U0616,returning,desktop,South,5,2026-03-06 02:57:22,2026-03-06 02:58:48,85,0,0,0,0,product_detail
S01559,U0146,new,desktop,North,4,2026-03-11 12:42:22,2026-03-11 12:43:09,46,0,0,0,0,browse
S01560,U0030,returning,mobile,West,4,2026-03-03 19:58:12,2026-03-03 19:59:15,63,0,0,0,0,browse
S01561,U0103,returning,mobile,North,7,2026-03-12 04:03:51,2026-03-12 04:07:26,215,1,1,0,0,product_detail
S01562,U0412,new,desktop,East,8,2026-03-17 18:20:23,2026-03-17 18:22:08,104,1,1,1,0,pricing
S01563,U0697,returning,mobile,West,7,2026-03-20 19:20:09,2026-03-20 19:22:11,122,1,1,0,0,product_detail
S01564,U0616,returning,desktop,South,9,2026-03-16 18:30:03,2026-03-16 18:33:36,213,1,1,1,1,application
S01565,U0748,returning,desktop,East,4,2026-03-12 12:07:07,2026-03-12 12:07:54,46,0,0,0,0,browse
S01566,U0274,new,mobile,East,4,2026-03-04 16:47:32,2026-03-04 16:49:13,100,0,0,0,0,browse
S01567,U0316,new,desktop,North,6,2026-03-11 21:51:43,2026-03-11 21:54:01,138,0,1,0,0,product_detail
S01568,U0416,new,mobile,West,7,2026-03-02 05:39:51,2026-03-02 05:42:15,143,1,0,0,1,application
S01569,U0686,new,mobile,East,3,2026-03-18 21:22:45,2026-03-18 21:24:08,82,0,0,0,0,entry
S01570,U0244,returning,mobile,East,3,2026-03-08 01:23:18,2026-03-08 01:23:59,40,0,0,0,0,entry
S01571,U0340,returning,mobile,East,6,2026-03-12 19:10:27,2026-03-12 19:13:20,172,0,1,0,0,product_detail
S01572,U0023,returning,mobile,East,7,2026-03-13 19:45:43,2026-03-13 19:48:10,147,0,1,0,1,application
S01573,U0436,returning,desktop,South,4,2026-03-16 17:39:44,2026-03-16 17:40:59,74,0,0,0,0,browse
S01574,U0370,returning,desktop,West,7,2026-03-16 02:44:49,2026-03-16 02:47:22,153,0,1,1,0,pricing
S01575,U0408,new,mobile,South,3,2026-03-18 15:02:50,2026-03-18 15:03:40,50,0,0,0,0,entry
S01576,U0457,returning,mobile,East,6,2026-03-11 15:13:04,2026-03-11 15:15:22,137,1,0,0,0,product_detail
S01577,U0045,returning,mobile,West,3,2026-03-18 08:38:01,2026-03-18 08:38:46,44,0,0,0,0,entry
S01578,U0650,new,mobile,East,4,2026-03-18 13:10:30,2026-03-18 13:12:13,103,0,0,0,0,browse
S01579,U0090,new,mobile,West,6,2026-03-20 07:41:15,2026-03-20 07:43:25,130,0,1,0,0,product_detail
S01580,U0774,new,desktop,East,3,2026-03-17 04:35:18,2026-03-17 04:36:04,45,0,0,0,0,entry
S01581,U0001,new,desktop,South,4,2026-03-05 20:12:28,2026-03-05 20:13:59,90,0,0,0,0,browse
S01582,U0159,new,mobile,East,3,2026-03-20 06:14:13,2026-03-20 06:15:18,65,0,0,0,0,entry
S01583,U0615,new,mobile,North,4,2026-03-06 16:44:01,2026-03-06 16:45:04,63,0,0,0,0,browse
S01584,U0538,new,desktop,North,6,2026-03-09 17:00:30,2026-03-09 17:02:21,111,0,0,0,1,application
S01585,U0295,returning,mobile,South,7,2026-03-20 14:00:14,2026-03-20 14:02:30,135,1,0,1,0,pricing
S01586,U0135,returning,mobile,North,3,2026-03-14 15:22:40,2026-03-14 15:23:33,52,0,0,0,0,entry
S01587,U0707,new,desktop,South,3,2026-03-09 06:15:11,2026-03-09 06:15:43,31,0,0,0,0,entry
S01588,U0034,new,mobile,West,3,2026-03-07 11:49:29,2026-03-07 11:50:18,49,0,0,0,0,entry
S01589,U0184,returning,mobile,North,7,2026-03-17 06:00:13,2026-03-17 06:01:56,103,0,1,1,0,pricing
S01590,U0372,new,mobile,North,4,2026-03-15 19:09:00,2026-03-15 19:09:55,55,0,0,0,0,browse
S01591,U0206,returning,mobile,North,7,2026-03-03 13:24:23,2026-03-03 13:26:30,126,1,0,1,0,pricing
S01592,U0169,new,mobile,North,3,2026-03-18 04:32:06,2026-03-18 04:33:14,67,0,0,0,0,entry
S01593,U0648,new,desktop,West,4,2026-03-18 18:44:32,2026-03-18 18:45:40,67,0,0,0,0,browse
S01594,U0620,new,desktop,East,3,2026-03-09 02:55:22,2026-03-09 02:55:45,22,0,0,0,0,entry
S01595,U0739,returning,mobile,West,3,2026-03-11 15:47:57,2026-03-11 15:48:31,33,0,0,0,0,entry
S01596,U0023,returning,mobile,East,7,2026-03-20 15:21:40,2026-03-20 15:24:00,140,0,0,1,1,application
S01597,U0312,returning,mobile,East,4,2026-03-10 00:57:35,2026-03-10 00:59:16,100,0,0,0,0,browse
S01598,U0150,returning,mobile,East,7,2026-03-04 16:19:11,2026-03-04 16:21:49,157,0,0,1,1,application
S01599,U0003,new,desktop,East,6,2026-03-12 03:14:34,2026-03-12 03:16:28,113,1,0,0,0,product_detail
S01600,U0768,new,mobile,South,7,2026-03-18 10:02:50,2026-03-18 10:05:02,132,0,1,1,0,pricing
S01601,U0540,new,mobile,North,6,2026-03-11 12:51:55,2026-03-11 12:53:35,99,0,1,0,0,product_detail
S01602,U0504,returning,mobile,South,4,2026-03-02 09:40:35,2026-03-02 09:42:18,103,0,0,0,0,browse
S01603,U0560,returning,mobile,East,8,2026-03-10 18:11:01,2026-03-10 18:13:55,174,1,1,1,0,pricing
S01604,U0426,returning,mobile,North,5,2026-03-04 13:33:11,2026-03-04 13:35:14,122,0,0,0,0,product_detail
S01605,U0451,returning,desktop,North,8,2026-03-16 03:42:57,2026-03-16 03:46:53,236,1,1,1,0,pricing
S01606,U0044,new,mobile,South,6,2026-03-03 01:05:49,2026-03-03 01:07:38,109,1,0,0,0,product_detail
